"subject","activity","variable","average"
30,"STANDING","tBodyAcc-std()-Z",-0.912850596949152
30,"WALKING","tBodyAcc-std()-Z",-0.120476783907692
30,"WALKING_DOWNSTAIRS","tBodyAcc-std()-Z",-0.217275690290323
30,"WALKING_UPSTAIRS","tBodyAcc-std()-Z",0.0249468034966154
1,"LAYING","tBodyAccJerk-mad()-X",-0.963631469
1,"SITTING","tBodyAccJerk-mad()-X",-0.987729817234043
1,"STANDING","tBodyAccJerk-mad()-X",-0.994776982075472
1,"WALKING","tBodyAccJerk-mad()-X",-0.102204922170526
1,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.00216842288163265
1,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.428955456603774
2,"LAYING","tBodyAccJerk-mad()-X",-0.98729154125
2,"SITTING","tBodyAccJerk-mad()-X",-0.989188836521739
2,"STANDING","tBodyAccJerk-mad()-X",-0.98303888537037
2,"WALKING","tBodyAccJerk-mad()-X",-0.271097579237288
2,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.0984002741553192
2,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.310505535875
3,"LAYING","tBodyAccJerk-mad()-X",-0.981888223870968
3,"SITTING","tBodyAccJerk-mad()-X",-0.975387038461539
3,"STANDING","tBodyAccJerk-mad()-X",-0.961463373934426
3,"WALKING","tBodyAccJerk-mad()-X",-0.28487332862069
3,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.120057917932653
3,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.429166237288136
4,"LAYING","tBodyAccJerk-mad()-X",-0.979712549259259
4,"SITTING","tBodyAccJerk-mad()-X",-0.9785156892
4,"STANDING","tBodyAccJerk-mad()-X",-0.974723375
4,"WALKING","tBodyAccJerk-mad()-X",-0.302450075666667
4,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.130695544235689
4,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.353471385384615
5,"LAYING","tBodyAccJerk-mad()-X",-0.984312878076923
5,"SITTING","tBodyAccJerk-mad()-X",-0.976622426363636
5,"STANDING","tBodyAccJerk-mad()-X",-0.967466140178571
5,"WALKING","tBodyAccJerk-mad()-X",-0.283216595107143
5,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.0824430120638298
5,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.1869359622
6,"LAYING","tBodyAccJerk-mad()-X",-0.967166701754386
6,"SITTING","tBodyAccJerk-mad()-X",-0.972484761090909
6,"STANDING","tBodyAccJerk-mad()-X",-0.976012206315789
6,"WALKING","tBodyAccJerk-mad()-X",-0.148940463924737
6,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.185653509045833
6,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.180996373352941
7,"LAYING","tBodyAccJerk-mad()-X",-0.983230278076923
7,"SITTING","tBodyAccJerk-mad()-X",-0.98377442375
7,"STANDING","tBodyAccJerk-mad()-X",-0.977020063962264
7,"WALKING","tBodyAccJerk-mad()-X",-0.368282375964912
7,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0275327939829787
7,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.402651553333333
8,"LAYING","tBodyAccJerk-mad()-X",-0.97585190462963
8,"SITTING","tBodyAccJerk-mad()-X",-0.987237907391304
8,"STANDING","tBodyAccJerk-mad()-X",-0.990784454259259
8,"WALKING","tBodyAccJerk-mad()-X",-0.20467082399375
8,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.303683080731579
8,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.150063613097561
9,"LAYING","tBodyAccJerk-mad()-X",-0.9669566892
9,"SITTING","tBodyAccJerk-mad()-X",-0.9704522674
9,"STANDING","tBodyAccJerk-mad()-X",-0.971628996222222
9,"WALKING","tBodyAccJerk-mad()-X",-0.144142941961538
9,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0168789911071429
9,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.309042786918367
10,"LAYING","tBodyAccJerk-mad()-X",-0.979247219482759
10,"SITTING","tBodyAccJerk-mad()-X",-0.989942966666667
10,"STANDING","tBodyAccJerk-mad()-X",-0.96911274
10,"WALKING","tBodyAccJerk-mad()-X",-0.0556319089849057
10,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.255722136315789
10,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.181765060444681
11,"LAYING","tBodyAccJerk-mad()-X",-0.987310479122807
11,"SITTING","tBodyAccJerk-mad()-X",-0.98213248490566
11,"STANDING","tBodyAccJerk-mad()-X",-0.993240818510638
11,"WALKING","tBodyAccJerk-mad()-X",-0.425331068813559
11,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0508330392478261
11,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.432053431666667
12,"LAYING","tBodyAccJerk-mad()-X",-0.970725078166667
12,"SITTING","tBodyAccJerk-mad()-X",-0.977347057254902
12,"STANDING","tBodyAccJerk-mad()-X",-0.974255826393443
12,"WALKING","tBodyAccJerk-mad()-X",-0.017184706222
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0120002827630435
12,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.381516886923077
13,"LAYING","tBodyAccJerk-mad()-X",-0.987210445806452
13,"SITTING","tBodyAccJerk-mad()-X",-0.993402886326531
13,"STANDING","tBodyAccJerk-mad()-X",-0.989525103333333
13,"WALKING","tBodyAccJerk-mad()-X",-0.187562283514035
13,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0705704291382979
13,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.470107350181818
14,"LAYING","tBodyAccJerk-mad()-X",-0.973696193529412
14,"SITTING","tBodyAccJerk-mad()-X",-0.981691664444444
14,"STANDING","tBodyAccJerk-mad()-X",-0.978864041833333
14,"WALKING","tBodyAccJerk-mad()-X",-0.431161853050847
14,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.00217850209333333
14,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.341533250740741
15,"LAYING","tBodyAccJerk-mad()-X",-0.984007704722222
15,"SITTING","tBodyAccJerk-mad()-X",-0.988958563050848
15,"STANDING","tBodyAccJerk-mad()-X",-0.98645219245283
15,"WALKING","tBodyAccJerk-mad()-X",-0.361987566851852
15,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.116777952561905
15,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.163125296052083
16,"LAYING","tBodyAccJerk-mad()-X",-0.988500214571429
16,"SITTING","tBodyAccJerk-mad()-X",-0.991783947971015
16,"STANDING","tBodyAccJerk-mad()-X",-0.991789665384615
16,"WALKING","tBodyAccJerk-mad()-X",-0.359664220784314
16,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0815515610617021
16,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.505610030784314
17,"LAYING","tBodyAccJerk-mad()-X",-0.982174484366197
17,"SITTING","tBodyAccJerk-mad()-X",-0.99525482671875
17,"STANDING","tBodyAccJerk-mad()-X",-0.992960926538462
17,"WALKING","tBodyAccJerk-mad()-X",-0.337100433278689
17,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0541024895804348
17,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.273200782291667
18,"LAYING","tBodyAccJerk-mad()-X",-0.986032578307692
18,"SITTING","tBodyAccJerk-mad()-X",-0.991828080350877
18,"STANDING","tBodyAccJerk-mad()-X",-0.990068223972603
18,"WALKING","tBodyAccJerk-mad()-X",-0.349511216607143
18,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.402363289818182
18,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.564743621034483
19,"LAYING","tBodyAccJerk-mad()-X",-0.984671570240964
19,"SITTING","tBodyAccJerk-mad()-X",-0.987686283013699
19,"STANDING","tBodyAccJerk-mad()-X",-0.986341716575342
19,"WALKING","tBodyAccJerk-mad()-X",0.127148867766923
19,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.549909239307692
19,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.11136910259
20,"LAYING","tBodyAccJerk-mad()-X",-0.986051348382353
20,"SITTING","tBodyAccJerk-mad()-X",-0.983745897575758
20,"STANDING","tBodyAccJerk-mad()-X",-0.965259278356164
20,"WALKING","tBodyAccJerk-mad()-X",-0.0800478773490196
20,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.121055650103556
20,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.178325158564706
21,"LAYING","tBodyAccJerk-mad()-X",-0.985904785222222
21,"SITTING","tBodyAccJerk-mad()-X",-0.989628183529412
21,"STANDING","tBodyAccJerk-mad()-X",-0.978097531460674
21,"WALKING","tBodyAccJerk-mad()-X",-0.137294745484423
21,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.00936029234444444
21,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.383585485744681
22,"LAYING","tBodyAccJerk-mad()-X",-0.974091655972222
22,"SITTING","tBodyAccJerk-mad()-X",-0.984334526451613
22,"STANDING","tBodyAccJerk-mad()-X",-0.981155124761905
22,"WALKING","tBodyAccJerk-mad()-X",0.05745938645
22,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.157655649194444
22,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",0.0321168277280952
23,"LAYING","tBodyAccJerk-mad()-X",-0.986648318055556
23,"SITTING","tBodyAccJerk-mad()-X",-0.987888550441177
23,"STANDING","tBodyAccJerk-mad()-X",-0.984069975441176
23,"WALKING","tBodyAccJerk-mad()-X",-0.17784507821661
23,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.169191576211111
23,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.358871366470588
24,"LAYING","tBodyAccJerk-mad()-X",-0.987228251944444
24,"SITTING","tBodyAccJerk-mad()-X",-0.988975767647059
24,"STANDING","tBodyAccJerk-mad()-X",-0.982305006956522
24,"WALKING","tBodyAccJerk-mad()-X",-0.477306091551724
24,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.324817772181818
24,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.49487572559322
25,"LAYING","tBodyAccJerk-mad()-X",-0.973145083424658
25,"SITTING","tBodyAccJerk-mad()-X",-0.992753807230769
25,"STANDING","tBodyAccJerk-mad()-X",-0.989323469189189
25,"WALKING","tBodyAccJerk-mad()-X",-0.608402460810811
25,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.486315421034483
25,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.668322578923077
26,"LAYING","tBodyAccJerk-mad()-X",-0.989800510789474
26,"SITTING","tBodyAccJerk-mad()-X",-0.992475631923077
26,"STANDING","tBodyAccJerk-mad()-X",-0.991522232432432
26,"WALKING","tBodyAccJerk-mad()-X",-0.332108794067797
26,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.111125653564
26,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.295177513672727
27,"LAYING","tBodyAccJerk-mad()-X",-0.986424856621622
27,"SITTING","tBodyAccJerk-mad()-X",-0.991100533714286
27,"STANDING","tBodyAccJerk-mad()-X",-0.988054111625
27,"WALKING","tBodyAccJerk-mad()-X",-0.312053706315789
27,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",0.0267528904659091
27,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.460191910588235
28,"LAYING","tBodyAccJerk-mad()-X",-0.981227428125
28,"SITTING","tBodyAccJerk-mad()-X",-0.978478186111111
28,"STANDING","tBodyAccJerk-mad()-X",-0.970496975316456
28,"WALKING","tBodyAccJerk-mad()-X",-0.292979048703704
28,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.000796390123913043
28,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.327437274313725
29,"LAYING","tBodyAccJerk-mad()-X",-0.99183539173913
29,"SITTING","tBodyAccJerk-mad()-X",-0.993691421666667
29,"STANDING","tBodyAccJerk-mad()-X",-0.994132345692308
29,"WALKING","tBodyAccJerk-mad()-X",-0.243143452358491
29,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.0291215392916667
29,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.212310933040816
30,"LAYING","tBodyAccJerk-mad()-X",-0.980705768714286
30,"SITTING","tBodyAccJerk-mad()-X",-0.990172913709677
30,"STANDING","tBodyAccJerk-mad()-X",-0.977039429491525
30,"WALKING","tBodyAccJerk-mad()-X",-0.392931455538462
30,"WALKING_DOWNSTAIRS","tBodyAccJerk-mad()-X",-0.262734477854839
30,"WALKING_UPSTAIRS","tBodyAccJerk-mad()-X",-0.549553399076923
1,"LAYING","tBodyAccJerk-mean()-Y",0.0038382040088
1,"SITTING","tBodyAccJerk-mean()-Y",-0.000619102785106384
1,"STANDING","tBodyAccJerk-mean()-Y",0.00797573092830189
1,"WALKING","tBodyAccJerk-mean()-Y",0.0282721095884211
1,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0296504490408163
1,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0194863076188679
2,"LAYING","tBodyAccJerk-mean()-Y",0.012254788451875
2,"SITTING","tBodyAccJerk-mean()-Y",0.0116954511323913
2,"STANDING","tBodyAccJerk-mean()-Y",0.0103291774794444
2,"WALKING","tBodyAccJerk-mean()-Y",0.0182492679288136
2,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.00327959081489362
2,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.00970985514333333
3,"LAYING","tBodyAccJerk-mean()-Y",0.0138041011306452
3,"SITTING","tBodyAccJerk-mean()-Y",0.00272529134230769
3,"STANDING","tBodyAccJerk-mean()-Y",0.00771663644590164
3,"WALKING","tBodyAccJerk-mean()-Y",0.0100591485
3,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0109707769183673
3,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0397249270484746
4,"LAYING","tBodyAccJerk-mean()-Y",0.00693313213968519
4,"SITTING","tBodyAccJerk-mean()-Y",-0.0108582171094
4,"STANDING","tBodyAccJerk-mean()-Y",-0.00653015693773214
4,"WALKING","tBodyAccJerk-mean()-Y",0.00295602428666667
4,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.00563780215111111
4,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0234018993153846
5,"LAYING","tBodyAccJerk-mean()-Y",0.00747460829615385
5,"SITTING","tBodyAccJerk-mean()-Y",-0.00278773346136363
5,"STANDING","tBodyAccJerk-mean()-Y",-0.00221990214464286
5,"WALKING","tBodyAccJerk-mean()-Y",-0.0163194101232143
5,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0137618233808511
5,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0140130363106383
6,"LAYING","tBodyAccJerk-mean()-Y",-0.00114529240245614
6,"SITTING","tBodyAccJerk-mean()-Y",2.55649800000023e-06
6,"STANDING","tBodyAccJerk-mean()-Y",0.00871883993421053
6,"WALKING","tBodyAccJerk-mean()-Y",-0.0164831715964912
6,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.00987685807166667
6,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.00371343419607843
7,"LAYING","tBodyAccJerk-mean()-Y",0.0250624183634615
7,"SITTING","tBodyAccJerk-mean()-Y",0.0116863419310417
7,"STANDING","tBodyAccJerk-mean()-Y",0.00694700354075472
7,"WALKING","tBodyAccJerk-mean()-Y",0.0184322723280702
7,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0191061075170213
7,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.000812387078431372
8,"LAYING","tBodyAccJerk-mean()-Y",0.0233299159137037
8,"SITTING","tBodyAccJerk-mean()-Y",-0.00657516306713044
8,"STANDING","tBodyAccJerk-mean()-Y",0.00814951727462963
8,"WALKING","tBodyAccJerk-mean()-Y",-0.00603947514583333
8,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0380193846210526
8,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.014120592097561
9,"LAYING","tBodyAccJerk-mean()-Y",0.011561732718
9,"SITTING","tBodyAccJerk-mean()-Y",0.009817397262
9,"STANDING","tBodyAccJerk-mean()-Y",0.0130699796066667
9,"WALKING","tBodyAccJerk-mean()-Y",0.0212255910017308
9,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0206865965952381
9,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.00126612218367347
10,"LAYING","tBodyAccJerk-mean()-Y",0.015698997097069
10,"SITTING","tBodyAccJerk-mean()-Y",0.00897875458703704
10,"STANDING","tBodyAccJerk-mean()-Y",0.0119007630575
10,"WALKING","tBodyAccJerk-mean()-Y",0.00408248792641509
10,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0107824902368421
10,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0266314282191489
11,"LAYING","tBodyAccJerk-mean()-Y",0.0122193853629825
11,"SITTING","tBodyAccJerk-mean()-Y",-0.000213838552075472
11,"STANDING","tBodyAccJerk-mean()-Y",0.0124130965551064
11,"WALKING","tBodyAccJerk-mean()-Y",0.0127682476559322
11,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0252274201521739
11,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.0132625289255556
12,"LAYING","tBodyAccJerk-mean()-Y",0.00774408308
12,"SITTING","tBodyAccJerk-mean()-Y",0.0105990504054902
12,"STANDING","tBodyAccJerk-mean()-Y",0.0100480041062295
12,"WALKING","tBodyAccJerk-mean()-Y",0.0197766948336
12,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0119289154608696
12,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.00689494886730769
13,"LAYING","tBodyAccJerk-mean()-Y",0.0183441894580645
13,"SITTING","tBodyAccJerk-mean()-Y",-0.00112344092891837
13,"STANDING","tBodyAccJerk-mean()-Y",0.00762035230350877
13,"WALKING","tBodyAccJerk-mean()-Y",0.00308364501403509
13,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.00751868156382979
13,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.00128009758363636
14,"LAYING","tBodyAccJerk-mean()-Y",-0.00831507059607843
14,"SITTING","tBodyAccJerk-mean()-Y",-0.00436185985848148
14,"STANDING","tBodyAccJerk-mean()-Y",0.00579566182983333
14,"WALKING","tBodyAccJerk-mean()-Y",0.024116023559322
14,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0291339421022222
14,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.0183131159944444
15,"LAYING","tBodyAccJerk-mean()-Y",0.0123984271386111
15,"SITTING","tBodyAccJerk-mean()-Y",-0.00898437589491525
15,"STANDING","tBodyAccJerk-mean()-Y",0.00617255520183019
15,"WALKING","tBodyAccJerk-mean()-Y",0.00890588563518519
15,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.01511589985
15,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.00417361847916667
16,"LAYING","tBodyAccJerk-mean()-Y",0.0132805054325714
16,"SITTING","tBodyAccJerk-mean()-Y",0.00985642890855072
16,"STANDING","tBodyAccJerk-mean()-Y",0.0120767950358846
16,"WALKING","tBodyAccJerk-mean()-Y",0.00968444678235294
16,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0148114530276596
16,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0173729333352941
17,"LAYING","tBodyAccJerk-mean()-Y",0.00706867100408451
17,"SITTING","tBodyAccJerk-mean()-Y",0.0056097104915625
17,"STANDING","tBodyAccJerk-mean()-Y",0.00657853452564103
17,"WALKING","tBodyAccJerk-mean()-Y",0.0130098548360656
17,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0113826178208696
17,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.03083565139375
18,"LAYING","tBodyAccJerk-mean()-Y",0.0117018961415385
18,"SITTING","tBodyAccJerk-mean()-Y",0.00694560289491228
18,"STANDING","tBodyAccJerk-mean()-Y",0.0104698718417123
18,"WALKING","tBodyAccJerk-mean()-Y",0.0282745481892857
18,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.000757069449090909
18,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0211654691775862
19,"LAYING","tBodyAccJerk-mean()-Y",0.011149573306747
19,"SITTING","tBodyAccJerk-mean()-Y",0.0137921005843836
19,"STANDING","tBodyAccJerk-mean()-Y",0.00991338273931507
19,"WALKING","tBodyAccJerk-mean()-Y",0.0144113482019523
19,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0386872111282051
19,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.056818586275
20,"LAYING","tBodyAccJerk-mean()-Y",0.00110822495382353
20,"SITTING","tBodyAccJerk-mean()-Y",0.00597430268636364
20,"STANDING","tBodyAccJerk-mean()-Y",0.0116930221630137
20,"WALKING","tBodyAccJerk-mean()-Y",-0.0210619558882353
20,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.00436449644888889
20,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.00659982629803922
21,"LAYING","tBodyAccJerk-mean()-Y",0.0119943671007778
21,"SITTING","tBodyAccJerk-mean()-Y",0.0121020139594259
21,"STANDING","tBodyAccJerk-mean()-Y",0.0100621171270225
21,"WALKING","tBodyAccJerk-mean()-Y",0.00235197553846154
21,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0213998492444444
21,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.0156290073042553
22,"LAYING","tBodyAccJerk-mean()-Y",0.00459834754236111
22,"SITTING","tBodyAccJerk-mean()-Y",-0.000842715149193548
22,"STANDING","tBodyAccJerk-mean()-Y",0.0107286964173016
22,"WALKING","tBodyAccJerk-mean()-Y",0.0356746339782609
22,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0211126110833333
22,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0367082966285714
23,"LAYING","tBodyAccJerk-mean()-Y",0.01535144005125
23,"SITTING","tBodyAccJerk-mean()-Y",0.0101351394211029
23,"STANDING","tBodyAccJerk-mean()-Y",0.0105861517936765
23,"WALKING","tBodyAccJerk-mean()-Y",0.0148955926864407
23,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0375005150740741
23,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.039986286827451
24,"LAYING","tBodyAccJerk-mean()-Y",0.0119819524179167
24,"SITTING","tBodyAccJerk-mean()-Y",0.00476702575745588
24,"STANDING","tBodyAccJerk-mean()-Y",0.0109839689101449
24,"WALKING","tBodyAccJerk-mean()-Y",0.0121254591034483
24,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.00447316273690909
24,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.0150816047830508
25,"LAYING","tBodyAccJerk-mean()-Y",0.0284619311524658
25,"SITTING","tBodyAccJerk-mean()-Y",0.00485415893230769
25,"STANDING","tBodyAccJerk-mean()-Y",0.0066321397672973
25,"WALKING","tBodyAccJerk-mean()-Y",0.00351115201418919
25,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.0195416626931035
25,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.00925514041553846
26,"LAYING","tBodyAccJerk-mean()-Y",0.0124420033513158
26,"SITTING","tBodyAccJerk-mean()-Y",0.00692238958961538
26,"STANDING","tBodyAccJerk-mean()-Y",0.0081732226404054
26,"WALKING","tBodyAccJerk-mean()-Y",0.0196712144372881
26,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.007131601642
26,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.00209171684890909
27,"LAYING","tBodyAccJerk-mean()-Y",0.0126491088851351
27,"SITTING","tBodyAccJerk-mean()-Y",0.004670724222
27,"STANDING","tBodyAccJerk-mean()-Y",0.0122433312349875
27,"WALKING","tBodyAccJerk-mean()-Y",0.00161230290877193
27,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0159869469363636
27,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.0140229374470588
28,"LAYING","tBodyAccJerk-mean()-Y",0.005939923320625
28,"SITTING","tBodyAccJerk-mean()-Y",0.0148338232684722
28,"STANDING","tBodyAccJerk-mean()-Y",0.00907363218518987
28,"WALKING","tBodyAccJerk-mean()-Y",0.0226486602722222
28,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.0143450903413043
28,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0222985408245098
29,"LAYING","tBodyAccJerk-mean()-Y",0.0116912059556522
29,"SITTING","tBodyAccJerk-mean()-Y",0.00598531404666667
29,"STANDING","tBodyAccJerk-mean()-Y",0.0115104978664615
29,"WALKING","tBodyAccJerk-mean()-Y",0.0223870454150943
29,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",0.000621016968750005
29,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.000689019191836735
30,"LAYING","tBodyAccJerk-mean()-Y",0.0107680190087143
30,"SITTING","tBodyAccJerk-mean()-Y",0.00975692523887097
30,"STANDING","tBodyAccJerk-mean()-Y",0.0120860416340678
30,"WALKING","tBodyAccJerk-mean()-Y",0.0219656545
30,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Y",-0.00756110754193549
30,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.00358719228769231
1,"LAYING","tBodyAccJerk-mean()-Z",0.010834236361
1,"SITTING","tBodyAccJerk-mean()-Z",-0.00336779235021277
1,"STANDING","tBodyAccJerk-mean()-Z",-0.00368524954709434
1,"WALKING","tBodyAccJerk-mean()-Z",-0.00416840617789474
1,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Z",-0.0109719730183673
1,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Z",-0.0455625449113208
2,"LAYING","tBodyAccJerk-mean()-Z",-0.00180264895625
2,"SITTING","tBodyAccJerk-mean()-Z",0.00760546929869565
2,"STANDING","tBodyAccJerk-mean()-Z",-0.00837158846722222
2,"WALKING","tBodyAccJerk-mean()-Z",0.00789533706610169
2,"WALKING_DOWNSTAIRS","tBodyAccJerk-mean()-Z",-0.0209351677765957
2,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Z",0.01948143925
3,"LAYING","tBodyAccJerk-mean()-Z",-0.00435625874355645
3,"SITTING","tBodyAccJerk-mean()-Z",-0.00423348373557692
3,"STANDING","tBodyAccJerk-mean()-Z",-0.00807177934114754
